long.fips,long.name,short.fips,year,median.age,hs.plus,bachelors.plus,ag.percent.employ,mean.income,median.income,white.percent,papers.total,papers.daily,ktype_use,k.seats,party.presence,party.comp,general.presence,general.comp,population,pop_density
610U500US46020,"State Senate District 20 (2016), South Dakota",46020,2018,39.3,90.2,25.2,8.18,63683,49236,93.6,4,1,SMD,1,1,1,1,1,24585,14.7195649
610U500US46021,"State Senate District 21 (2016), South Dakota",46021,2018,41,88.3,19.2,16.8,57220,42731,76.14,12,0,SMD,1,1,1,1,1,22484,5.705746019
610U500US46022,"State Senate District 22 (2016), South Dakota",46022,2018,40,85.1,20.9,7.88,61272,50277,88.96,4,1,SMD,1,1,1,1,1,23225,11.10741263
610U500US46023,"State Senate District 23 (2016), South Dakota",46023,2018,47.6,88.9,21.7,20.49,69223,49111,92.12,14,0,SMD,1,1,1,1,1,21881,3.041073322
610U500US46024,"State Senate District 24 (2016), South Dakota",46024,2018,39.6,91.3,31,8.11,74369,58818,85.32,3,1,SMD,1,1,1,1,1,23378,5.76762904
610U500US46025,"State Senate District 25 (2016), South Dakota",46025,2018,38.1,93.8,28.5,3.67,87173,72098,93.37,5,1,SMD,1,0,0,1,1,25122,58.3597387
610U500US46026,"State Senate District 26 (2016), South Dakota",46026,2018,30.6,83.4,17.9,15.07,49865,38715,39.65,5,0,SMD,1,1,1,1,1,24088,3.651697104
610U500US46027,"State Senate District 27 (2016), South Dakota",46027,2018,27.4,81.6,14.8,13.8,47291,35676,23.72,8,1,SMD,1,1,1,1,1,23661,2.929777102
610U500US46028,"State Senate District 28 (2016), South Dakota",46028,2018,34.9,88.3,18.3,18.22,57310,40814,58.69,7,0,SMD,1,1,1,1,1,24591,1.780421747
610U500US46029,"State Senate District 29 (2016), South Dakota",46029,2018,35.2,92.3,21.2,8.72,62020,50722,89.53,7,1,SMD,1,1,1,1,1,26190,6.286513808
610U500US46003,"State Senate District 3 (2016), South Dakota",46003,2018,36.9,91.8,30.3,2.4,64947,47871,89.81,3,1,SMD,1,1,1,1,1,25772,384.9209905
610U500US46030,"State Senate District 30 (2016), South Dakota",46030,2018,50.1,93.5,25.9,6.89,70465,53935,90.78,7,1,SMD,1,1,1,1,1,24728,5.266429853
610U500US46031,"State Senate District 31 (2016), South Dakota",46031,2018,41.4,94,31.6,4.79,61440,48220,93.19,1,1,SMD,1,1,1,1,1,24859,31.0716915
610U500US46032,"State Senate District 32 (2016), South Dakota",46032,2018,35.7,90.1,25.9,1.24,58456,45263,78.19,4,1,SMD,1,1,1,1,1,26696,1081.335062
610U500US46033,"State Senate District 33 (2016), South Dakota",46033,2018,41.7,93.6,30.1,1.64,71276,52611,81.97,6,1,SMD,1,1,1,1,1,23583,127.3937305
610U500US46034,"State Senate District 34 (2016), South Dakota",46034,2018,40.3,96.1,43,0.78,82388,61288,89.48,4,1,SMD,1,1,1,1,1,24298,1467.536389
610U500US46035,"State Senate District 35 (2016), South Dakota",46035,2018,33,91.2,17.4,1.93,54609,46491,82.35,4,1,SMD,1,1,1,1,1,25965,553.0822647
610U500US46004,"State Senate District 4 (2016), South Dakota",46004,2018,40.5,92.5,20.3,15.56,70634,58250,96.57,7,2,SMD,1,1,1,1,1,23584,9.141407701
610U500US46005,"State Senate District 5 (2016), South Dakota",46005,2018,37.8,91.7,21.7,2.19,63073,48764,94.45,1,1,SMD,1,0,0,1,1,24072,184.948715
610U500US46006,"State Senate District 6 (2016), South Dakota",46006,2018,32,96.5,37.9,1.72,89823,77043,94.82,3,0,SMD,1,1,1,1,1,26836,150.4985587
610U500US46007,"State Senate District 7 (2016), South Dakota",46007,2018,24.4,95.9,46.4,4.14,65951,47754,92.11,4,1,SMD,1,1,1,1,1,25169,340.521965
610U500US46008,"State Senate District 8 (2016), South Dakota",46008,2018,42.1,92.4,28.8,10.92,71638,54157,91.81,4,1,SMD,1,1,1,1,1,23424,10.54331089
610U500US46009,"State Senate District 9 (2016), South Dakota",46009,2018,32.7,88.7,23.3,1.26,63290,50852,85.48,5,1,SMD,1,1,1,1,1,26765,107.9686643
620L500US47001,"State House District 1 (2016), Tennessee",47001,2018,44,83.1,17.6,0.4,51016,37397,93.45,2077,2077,SMD,1,0,0,0,1,61690,538.9702863
620L500US47010,"State House District 10 (2016), Tennessee",47010,2018,40.5,81.5,16,0.8,51697,39270,87.97,2321,2321,SMD,1,1,1,1,1,63203,392.1049203
620L500US47011,"State House District 11 (2016), Tennessee",47011,2018,44.4,79.8,11.7,1.34,47227,34272,94.14,3992,595,SMD,1,1,1,1,1,61697,91.91085554
620L500US47012,"State House District 12 (2016), Tennessee",47012,2018,43.3,83.8,19.1,0.21,58630,43408,94.03,3154,3154,SMD,1,1,1,1,1,65166,146.7421777
620L500US47013,"State House District 13 (2016), Tennessee",47013,2018,38.4,87.6,28.7,0.13,51890,34975,80.68,4803,1601,SMD,1,1,1,1,1,63103,1116.452292
620L500US47014,"State House District 14 (2016), Tennessee",47014,2018,41.8,97,62.3,0.09,128218,98848,91.27,2760,920,SMD,1,1,1,1,1,63718,1326.187404
620L500US47015,"State House District 15 (2016), Tennessee",47015,2018,26.4,84.9,23.8,0.15,38638,25592,62.9,4728,1576,SMD,1,0,0,1,1,64455,2246.288423
620L500US47016,"State House District 16 (2016), Tennessee",47016,2018,39.9,90.3,26.6,0.47,64887,53660,93.82,2895,965,SMD,1,1,1,1,1,63431,1104.761739
620L500US47017,"State House District 17 (2016), Tennessee",47017,2018,41.4,84,15.3,0.97,56317,43707,96.28,2869,1280,SMD,1,1,1,1,1,63917,195.9616275
620L500US47018,"State House District 18 (2016), Tennessee",47018,2018,36.4,93.3,46.2,0.03,74804,56256,85.6,2817,939,SMD,1,1,1,1,1,64752,2044.972208
620L500US47019,"State House District 19 (2016), Tennessee",47019,2018,40.4,87.2,19.9,0.6,62374,51606,95.16,4596,1532,SMD,1,1,1,1,1,62992,289.6170592
620L500US47002,"State House District 2 (2016), Tennessee",47002,2018,44.9,90,27.3,0.42,63530,44301,94.52,2204,2204,SMD,1,1,1,1,1,60404,591.8711296
620L500US47020,"State House District 20 (2016), Tennessee",47020,2018,40.8,88.2,25,0.5,67898,50719,93.74,2053,2053,SMD,1,1,1,1,1,63834,534.5111995
620L500US47021,"State House District 21 (2016), Tennessee",47021,2018,44.9,82.9,19.8,1.49,60785,44796,95.34,6723,0,SMD,1,1,1,1,1,68046,182.5571849
620L500US47022,"State House District 22 (2016), Tennessee",47022,2018,43.2,81.4,14.5,1.8,57256,43651,96.65,1315,1315,SMD,1,0,0,0,1,66166,76.02150377
620L500US47023,"State House District 23 (2016), Tennessee",47023,2018,43,81.5,12.3,1.71,50012,37339,93.68,4247,2994,SMD,1,1,1,1,1,68137,77.21475236
620L500US47024,"State House District 24 (2016), Tennessee",47024,2018,36.8,83.6,22.5,0.71,62111,41540,89.01,2077,2077,SMD,1,1,1,1,1,65195,739.6671243
620L500US47025,"State House District 25 (2016), Tennessee",47025,2018,49.2,82.9,17.8,2.07,51826,40083,96.96,3866,462,SMD,1,1,1,1,1,68771,64.70774205
620L500US47026,"State House District 26 (2016), Tennessee",47026,2018,42,92.1,34.3,0.24,83508,61931,89.53,2808,1404,SMD,1,1,1,1,1,68900,854.4570663
620L500US47027,"State House District 27 (2016), Tennessee",47027,2018,40.4,89.5,33.3,0.5,74941,49415,92.21,4102,2051,SMD,1,1,1,1,1,68814,379.2700537
620L500US47028,"State House District 28 (2016), Tennessee",47028,2018,34.1,80.1,19,0.14,44357,29800,35.35,4482,2241,SMD,1,1,1,1,1,68596,1682.965725
620L500US47029,"State House District 29 (2016), Tennessee",47029,2018,41.8,88.3,28.7,0.21,76909,60051,82.6,3170,1585,SMD,1,1,1,1,1,73687,400.2509478
620L500US47003,"State House District 3 (2016), Tennessee",47003,2018,45.2,79.4,14.4,1.8,52116,36298,95.99,3218,2134,SMD,1,0,0,0,1,62876,93.40105142
620L500US47030,"State House District 30 (2016), Tennessee",47030,2018,38.1,87.7,31.4,0.24,68095,50115,76.35,2854,1427,SMD,1,1,1,1,1,71308,1287.031856
620L500US47031,"State House District 31 (2016), Tennessee",47031,2018,42.1,78.2,12.8,2.49,53171,39726,93.11,4147,0,SMD,1,1,1,1,1,67185,64.83430269
620L500US47032,"State House District 32 (2016), Tennessee",47032,2018,46.4,85.9,21.8,1.11,62527,46712,93.63,4690,0,SMD,1,1,1,1,1,59584,169.2482055
620L500US47033,"State House District 33 (2016), Tennessee",47033,2018,43.1,85.6,24.2,0.31,62686,44096,91.09,5030,2515,SMD,1,1,1,1,1,67160,240.6021502
620L500US47034,"State House District 34 (2016), Tennessee",47034,2018,32.5,93.3,33.8,0.53,75164,64274,80.93,2544,1272,SMD,1,1,1,1,1,76313,401.1027132
620L500US47035,"State House District 35 (2016), Tennessee",47035,2018,43.1,78.6,12.2,1.94,47792,35450,97.06,3509,0,SMD,1,0,0,0,1,60959,72.47343429
620L500US47036,"State House District 36 (2016), Tennessee",47036,2018,43.3,76.1,12.2,0.69,49749,35841,97.92,3895,485,SMD,1,1,1,1,1,61029,95.97686327
620L500US47037,"State House District 37 (2016), Tennessee",47037,2018,35.5,89.3,31.5,0.29,70913,57165,80.57,2510,1255,SMD,1,1,1,1,1,72501,799.1556624
620L500US47038,"State House District 38 (2016), Tennessee",47038,2018,42.1,76.9,10.2,3.31,48999,32689,97.9,6140,0,SMD,1,1,1,1,1,66384,43.50735445
620L500US47039,"State House District 39 (2016), Tennessee",47039,2018,42.9,82.9,17.1,2.45,59292,44426,91.63,5655,0,SMD,1,1,1,1,1,61515,66.56624648
620L500US47004,"State House District 4 (2016), Tennessee",47004,2018,44.2,82.4,16,0.94,46901,34140,96.92,2974,1734,SMD,1,1,1,1,1,64249,183.851177
620L500US47040,"State House District 40 (2016), Tennessee",47040,2018,42.3,85.7,21.2,1.05,74691,52542,92.36,5360,0,SMD,1,0,0,1,1,68011,88.19139625
620L500US47041,"State House District 41 (2016), Tennessee",47041,2018,42.5,78.1,10.3,2.99,46933,34619,96.42,4526,0,SMD,1,1,1,1,1,64674,43.81520301
620L500US47042,"State House District 42 (2016), Tennessee",47042,2018,35.4,85.8,25.3,0.44,55525,36493,94.17,2949,2949,SMD,1,1,1,1,1,69417,237.11717
620L500US47043,"State House District 43 (2016), Tennessee",47043,2018,42.2,78,11.1,3.72,47013,33769,90.68,3676,0,SMD,1,1,1,1,1,66657,64.14063462
620L500US47044,"State House District 44 (2016), Tennessee",47044,2018,37.5,84.8,19.6,0.94,65435,50474,88.32,7772,0,SMD,1,1,1,1,1,71993,247.6249768
620L500US47045,"State House District 45 (2016), Tennessee",47045,2018,40,92.6,28.6,0.3,81253,64345,88.27,4456,0,SMD,1,1,1,1,1,71910,586.0349127
620L500US47046,"State House District 46 (2016), Tennessee",47046,2018,40,83.6,19.9,1.01,63755,45707,88.81,9476,2127,SMD,1,1,1,1,1,71403,100.5445229
620L500US47047,"State House District 47 (2016), Tennessee",47047,2018,39.7,85.2,18.6,2.23,58753,45300,91.72,6039,0,SMD,1,1,1,1,1,67117,119.9526745
620L500US47048,"State House District 48 (2016), Tennessee",47048,2018,30.6,90.6,31.9,0.58,70995,52151,76.85,2470,1235,SMD,1,1,1,1,1,70810,265.7683863
620L500US47049,"State House District 49 (2016), Tennessee",47049,2018,33.6,89.8,23.6,0.28,70664,57191,78.16,2328,1164,SMD,1,1,1,1,1,70665,983.7263691
620L500US47005,"State House District 5 (2016), Tennessee",47005,2018,44,82,14.9,0.93,51747,36632,95.09,3573,3573,SMD,1,1,1,1,1,60366,124.7538134
620L500US47050,"State House District 50 (2016), Tennessee",47050,2018,41,92.1,42,0.25,81349,63193,83.35,4260,852,SMD,1,1,1,1,1,64548,364.1636107
620L500US47051,"State House District 51 (2016), Tennessee",47051,2018,35.3,84.2,30.7,0.28,61845,44539,64.29,8255,1651,SMD,1,0,0,1,1,69032,2045.938176
620L500US47052,"State House District 52 (2016), Tennessee",47052,2018,32.8,86.6,30,0.09,54863,44453,54.94,3470,694,SMD,1,1,1,1,1,66979,1955.819658
620L500US47053,"State House District 53 (2016), Tennessee",47053,2018,32.5,85.8,37.9,0.21,65471,49664,69.19,3955,791,SMD,1,1,1,1,1,68704,2153.797925
620L500US47054,"State House District 54 (2016), Tennessee",47054,2018,36.4,84.2,24.1,0.23,51172,40170,30.46,4750,950,SMD,1,0,0,1,1,65725,1060.097744
620L500US47055,"State House District 55 (2016), Tennessee",47055,2018,30,91.5,58.6,0.32,89879,59032,76.91,7280,1456,SMD,1,0,0,0,1,65828,2936.914428
620L500US47056,"State House District 56 (2016), Tennessee",47056,2018,42.4,97.7,72.2,0.26,150893,100743,89.94,4740,948,SMD,1,1,1,1,1,64026,1366.296067
620L500US47057,"State House District 57 (2016), Tennessee",47057,2018,40.7,92.9,32.8,0.62,88436,74209,89.87,5608,1402,SMD,1,1,1,1,1,75245,368.1730553
620L500US47058,"State House District 58 (2016), Tennessee",47058,2018,30,78.7,25.4,0.06,44214,28683,33.64,11115,2223,SMD,1,0,0,0,1,62567,2948.491989
620L500US47059,"State House District 59 (2016), Tennessee",47059,2018,31,81.7,25.4,0.2,54220,44581,50.09,2175,435,SMD,1,1,1,1,1,71629,2879.442032
620L500US47006,"State House District 6 (2016), Tennessee",47006,2018,40.8,90.4,33.6,0.73,64572,48443,93.7,7332,2444,SMD,1,1,1,1,1,64936,410.4470065
620L500US47060,"State House District 60 (2016), Tennessee",47060,2018,36.7,90.6,34.2,0.13,67293,55384,77.01,3875,775,SMD,1,0,0,0,1,68847,1405.499755
620L500US47061,"State House District 61 (2016), Tennessee",47061,2018,40.7,97.9,68.8,0.4,153556,109148,90.29,1229,0,SMD,1,1,1,1,1,65728,742.0687786
620L500US47062,"State House District 62 (2016), Tennessee",47062,2018,38.7,81,15.3,2.99,55703,41905,84.09,3399,2263,SMD,1,1,1,1,1,63954,84.54267849
620L500US47063,"State House District 63 (2016), Tennessee",47063,2018,39.4,96.4,58.2,0.25,145640,113482,87.66,1637,0,SMD,1,1,1,1,1,72534,304.7467796
620L500US47064,"State House District 64 (2016), Tennessee",47064,2018,40.2,88.9,20.9,0.57,69590,54710,88.49,3587,3587,SMD,1,1,1,1,1,66199,126.9882985
620L500US47065,"State House District 65 (2016), Tennessee",47065,2018,37,92.3,42.4,1,97682,76810,90.8,1669,0,SMD,1,1,1,1,1,67383,262.9293189
620L500US47066,"State House District 66 (2016), Tennessee",47066,2018,38.5,86.5,18.1,2.5,68500,56331,88.48,2070,0,SMD,1,1,1,1,1,67905,142.563519
620L500US47067,"State House District 67 (2016), Tennessee",47067,2018,28.5,91.7,22.8,0.13,54545,47524,62.19,976,976,SMD,1,1,1,1,1,73893,1720.923192
620L500US47068,"State House District 68 (2016), Tennessee",47068,2018,34.7,92.5,31.4,0.48,75219,62099,82.57,1331,1331,SMD,1,1,1,1,1,74098,250.1299631
620L500US47069,"State House District 69 (2016), Tennessee",47069,2018,38.5,80.6,12.5,1.19,49652,38312,84.9,4630,924,SMD,1,1,1,1,1,68171,68.18190911
620L500US47007,"State House District 7 (2016), Tennessee",47007,2018,38.3,86.2,27.8,0.48,60329,40714,90.05,5904,1968,SMD,1,1,1,1,1,61108,363.1264002
620L500US47070,"State House District 70 (2016), Tennessee",47070,2018,41.6,81.7,13.1,1.83,51110,40478,90.73,12627,0,SMD,1,1,1,1,1,64535,59.78418959
620L500US47071,"State House District 71 (2016), Tennessee",47071,2018,43.2,79.6,11.6,2.49,52823,37261,94.17,6156,0,SMD,1,1,1,1,1,61493,35.29777782
620L500US47072,"State House District 72 (2016), Tennessee",47072,2018,40.8,80.9,13.1,1.7,51472,40478,90.16,5598,0,SMD,1,1,1,1,1,64901,41.75394759
620L500US47073,"State House District 73 (2016), Tennessee",47073,2018,40.2,91.3,29.7,0.42,70924,55715,74.36,2221,2221,SMD,1,0,0,1,1,63162,157.3397569
620L500US47074,"State House District 74 (2016), Tennessee",47074,2018,32.1,87.7,15.3,1.23,54097,43375,78.75,3406,1424,SMD,1,1,1,1,1,68168,73.2166544
620L500US47075,"State House District 75 (2016), Tennessee",47075,2018,45.3,84,13.7,2.1,52373,37651,91.92,5784,2569,SMD,1,1,1,1,1,61721,43.59064723
620L500US47076,"State House District 76 (2016), Tennessee",47076,2018,39,82.1,18.5,3.1,47736,36037,86.04,8042,764,SMD,1,1,1,1,1,60480,68.70939267
620L500US47077,"State House District 77 (2016), Tennessee",47077,2018,41.3,82.4,17.2,2.31,57793,42318,83.79,6106,3640,SMD,1,0,0,0,1,64257,56.91950643
620L500US47078,"State House District 78 (2016), Tennessee",47078,2018,40.3,85.9,18,0.51,65127,52980,94.73,2523,0,SMD,1,1,1,1,1,66149,133.1370296
620L500US47079,"State House District 79 (2016), Tennessee",47079,2018,41.3,83.7,16.4,2.36,51880,38678,79.87,16002,0,SMD,1,1,1,1,1,63728,64.07490152
620L500US47008,"State House District 8 (2016), Tennessee",47008,2018,45.1,88.1,21.3,0.84,64673,48135,94.49,2799,2799,SMD,1,1,1,1,1,62358,141.9188333
620L500US47080,"State House District 80 (2016), Tennessee",47080,2018,36.2,80,14.3,1.46,42759,30749,41.22,3079,1284,SMD,1,0,0,0,1,58195,78.83792132
620L500US47081,"State House District 81 (2016), Tennessee",47081,2018,37.3,85.7,15.6,0.93,69500,54650,78.15,1430,0,SMD,1,0,0,0,1,61558,134.2876589
620L500US47082,"State House District 82 (2016), Tennessee",47082,2018,39,77.4,10.8,3.59,47308,34541,61.51,4898,0,SMD,1,1,1,1,1,59948,47.1800054
620L500US47083,"State House District 83 (2016), Tennessee",47083,2018,39,94,53.4,0.14,116985,70841,64.85,13450,2690,SMD,1,1,1,1,1,69451,2124.663485
620L500US47084,"State House District 84 (2016), Tennessee",47084,2018,31.1,86.3,20.5,0,52728,41127,12.13,10330,2066,SMD,1,0,0,0,1,69253,2222.710787
620L500US47085,"State House District 85 (2016), Tennessee",47085,2018,34.5,86.9,23.8,0.29,54437,42228,15.99,8930,1786,SMD,1,0,0,0,1,68266,2000.820657
620L500US47086,"State House District 86 (2016), Tennessee",47086,2018,33.3,82.6,24,0.11,57456,34510,29.16,18330,3666,SMD,1,1,1,1,1,68002,326.5198331
620L500US47087,"State House District 87 (2016), Tennessee",47087,2018,32.6,83.7,18.4,0.12,48663,36279,15.97,9980,1996,SMD,1,0,0,0,1,66204,3298.490359
620L500US47088,"State House District 88 (2016), Tennessee",47088,2018,32.3,83.5,19,0.06,50296,37044,24.33,10020,2004,SMD,1,0,0,0,1,65117,1988.791155
620L500US47089,"State House District 89 (2016), Tennessee",47089,2018,38,92.2,38.9,0.39,76572,60451,90.18,2430,810,SMD,1,1,1,1,1,65713,959.4679438
620L500US47009,"State House District 9 (2016), Tennessee",47009,2018,43.9,81.3,12.8,1.7,49673,36664,96.41,5648,2824,SMD,1,1,1,1,1,63176,89.05830178
620L500US47090,"State House District 90 (2016), Tennessee",47090,2018,36.3,82.7,29.2,0.12,53448,29127,34.11,18510,3702,SMD,1,0,0,1,1,62885,3174.887666
620L500US47091,"State House District 91 (2016), Tennessee",47091,2018,33.7,79.3,19.9,0.14,48961,30848,20.52,13710,2742,SMD,1,0,0,0,1,63850,2223.421667
620L500US47092,"State House District 92 (2016), Tennessee",47092,2018,40.9,83.6,14.6,1.75,58025,44396,91.65,4850,0,SMD,1,1,1,1,1,61804,67.11843791
620L500US47093,"State House District 93 (2016), Tennessee",47093,2018,34.4,78.8,18.8,0.21,40658,26435,30.93,11430,2286,SMD,1,0,0,0,1,64718,4263.934642
620L500US47094,"State House District 94 (2016), Tennessee",47094,2018,43.7,84,17.4,2.02,62311,43650,78.41,4785,0,SMD,1,1,1,1,1,67874,50.17034144
620L500US47095,"State House District 95 (2016), Tennessee",47095,2018,41.8,96.8,58.8,0.29,141763,116023,80.37,11700,2340,SMD,1,1,1,1,1,67134,861.9299507
620L500US47096,"State House District 96 (2016), Tennessee",47096,2018,36.1,95.9,44.6,0.05,90109,71463,56.09,11140,2228,SMD,1,1,1,1,1,69444,1916.383807
620L500US47097,"State House District 97 (2016), Tennessee",47097,2018,35.2,92.5,31.9,0.14,78996,60536,61.73,11050,2210,SMD,1,1,1,1,1,71226,2249.076384
620L500US47098,"State House District 98 (2016), Tennessee",47098,2018,30.8,78.7,14.6,0.23,44414,32030,29.08,10610,2122,SMD,1,0,0,0,1,65508,2532.395237
620L500US47099,"State House District 99 (2016), Tennessee",47099,2018,39.4,92.6,35.9,0.37,98098,86016,75.61,13560,2712,SMD,1,1,1,1,1,65932,389.7358294
610U500US47001,"State Senate District 1 (2016), Tennessee",47001,2018,42.9,81.4,14,0.82,50073,37146,92.75,4,3,SMD,1,0,0,0,1,188682,137.6826823
610U500US47011,"State Senate District 11 (2016), Tennessee",47011,2018,41.8,89.8,30.1,0.18,75978,57295,85.37,2,1,SMD,1,1,1,1,1,194910,464.7918559
610U500US47013,"State Senate District 13 (2016), Tennessee",47013,2018,32.5,90.7,29.1,0.33,71384,58839,78.74,2,1,SMD,1,1,1,1,1,212564,619.6352103
610U500US47015,"State Senate District 15 (2016), Tennessee",47015,2018,42.7,82.3,18,1.91,51822,37284,95.65,7,1,SMD,1,1,1,1,1,206609,79.24071829
610U500US47017,"State Senate District 17 (2016), Tennessee",47017,2018,40.8,85.5,22,1.27,69104,51967,91.46,10,1,SMD,1,1,1,1,1,208499,104.2971116
610U500US47019,"State Senate District 19 (2016), Tennessee",47019,2018,31.6,82.3,26.6,0.14,50531,37179,39.8,5,1,SMD,1,0,0,1,1,206984,1872.49749
610U500US47002,"State Senate District 2 (2016), Tennessee",47002,2018,42.5,86.4,21.7,0.5,63156,46795,94.16,2,2,SMD,1,1,1,1,1,199008,198.9928765
610U500US47021,"State Senate District 21 (2016), Tennessee",47021,2018,32.9,86.2,37.9,0.21,67582,50219,65.8,5,1,SMD,1,0,0,0,1,218858,2361.59009
610U500US47023,"State Senate District 23 (2016), Tennessee",47023,2018,39,95.6,56.6,0.54,132637,100140,89.53,1,0,SMD,1,1,1,1,1,205645,352.8169425
610U500US47025,"State Senate District 25 (2016), Tennessee",47025,2018,39.8,84.2,16.1,1.5,62270,49509,91.74,5,0,SMD,1,1,1,1,1,200873,83.283166
